trip_quarter,taxi_company,city,city_population,total_trips,unique_taxis,total_trip_seconds,avg_trip_seconds,total_trip_miles,avg_trip_miles,total_fare,avg_fare,total_tips,avg_tips,avg_pickup_latitude,avg_pickup_longitude,avg_mph_per_trip,avg_tips_per_hour,avg_fare_per_mile,avg_trip_duration_minutes,avg_total_revenue_per_trip,revenue_rank_within_city,trip_count_rank_within_city,fare_percentile_within_city,total_revenue_per_city,revenue_rank_within_company,total_revenue_per_company,revenue_contribution_percentage,trips_per_population,avg_trips_per_taxi,avg_revenue_trend
2014-07-01 00:00:00+00:00,5074 - 54002 Ahzmi Inc,Summit,11389.0,1,1,1980,1980.0,16.1,16.1,34.45,34.45,5.0,5.0,41.79259236,-87.769615453,29.272727272727273,9.090909090909092,2.139751552795031,33.0,39.45,43,26,0.8571428571428571,805528.4100000006,39,60638.69999999998,6.947467332877746e-06,8.780402142418122e-05,1.0,22386.914438502645
2013-10-01 00:00:00+00:00,4053 - Adwar H. Nikola,North Lawndale,35276.0,18,1,13080,726.6666666666666,50.3,2.7944444444444443,186.9,10.383333333333335,12.649999999999999,0.7027777777777777,41.90386776766666,-87.67389230555554,13.586764705882352,4.953431372549019,8.580032428474752,12.11111111111111,11.086111111111112,23,23,0.7931034482758621,1817082.6900000018,23,62350.10000000001,5.376718232241079e-05,0.0005102619344596893,18.0,67018.48287234038
2022-04-01 00:00:00+00:00,Star North Taxi Management Llc,South Shore,51451.0,125,44,168423,1347.3840000000005,952.0299999999997,7.616239999999999,2858.0299999999997,22.86423999999999,352.03000000000014,2.816239999999998,41.787188224687974,-87.58935227126398,19.415970570403157,61.573866501176894,4.549705201340234,22.456400000000002,25.680479999999996,15,15,0.46153846153846156,1338490.7000000014,40,3843732.3900000025,0.0015451333287942294,0.0024294960253445027,2.840909090909091,22057.496724262102
2019-04-01 00:00:00+00:00,6574 - Babylon Express Inc.,Ashburn,42752.0,1,1,3000,3000.0,14.4,14.4,40.5,40.5,11.1,11.1,41.785998518,-87.750934289,17.28,13.319999999999999,2.8125,50.0,51.6,43,37,0.9333333333333333,2218767.5500000003,12,6324.25,1.287904665463299e-05,2.3390718562874253e-05,1.0,49382.011703869044
2014-04-01 00:00:00+00:00,3011 - JBL Cab Inc.,West Town,86429.0,595,1,348180,585.1764705882355,1519.200000000001,2.5532773109243703,5414.649999999997,9.100252100840327,599.17,1.0070084033613442,41.899147994114244,-87.64390831531597,14.320158578284326,6.548446611358848,5.110353717194351,9.752941176470591,10.10726050420168,33,30,0.16666666666666666,39311446.51000006,4,60464.35,0.0010864128246976085,0.006884263383817931,595.0,953184.913672317
2015-07-01 00:00:00+00:00,Taxi Affiliation Services,Merrionette Park,1886.0,158,80,208560,1319.9999999999995,756.9,4.790506329113927,3841.6500000000005,24.314240506329114,417.03999999999996,2.6394936708860772,41.70342815698735,-87.67555693998737,13.01972692639613,42.84303610627087,22.250155675242656,22.000000000000007,26.953734177215196,1,1,0.8461538461538461,7344.5,61,157433406.73999998,0.000999631021139145,0.08377518557794274,1.975,711.0022033898306
2016-04-01 00:00:00+00:00,3141 - 87803 Zip Cab,Avondale,39721.0,63,1,37560,596.1904761904763,170.49999999999991,2.706349206349206,650.25,10.321428571428571,56.42999999999999,0.8957142857142859,41.92233031680953,-87.68032829028573,15.485397854851415,6.494095900437657,4.593520167839964,9.936507936507944,11.217142857142859,44,42,0.16666666666666666,5853313.1800000025,17,125662.0,0.00012155823861567104,0.0015860627879459228,63.0,119028.28041297937
2023-07-01 00:00:00+00:00,Globe Taxi,Near North Side,85711.0,38413,115,36095042,939.6569390570912,149904.98999999976,3.9024546377528324,552295.0500000003,14.377816103923145,80318.40999999977,2.090917397755958,41.8912320538773,-87.63344762760458,13.215000146049233,38.70560146122603,8.705037755223351,15.660948984284827,16.468733501679132,8,8,0.5,14086479.149999997,1,6395792.270000004,0.31504308037475,0.4481688464724481,334.02608695652174,737108.2503597835
2017-10-01 00:00:00+00:00,Norshore Cab,Grand Boulevard,22373.0,25,7,19581,783.2399999999999,64.80000000000001,2.592,268.80000000000007,10.752,15.440000000000001,0.6175999999999999,41.84673424928,-87.61949086172,12.606572017136862,3.9803427788903267,9.616725962865786,13.054000000000004,11.3696,48,45,0.07692307692307693,2937880.03,35,430800.45999999985,5.789825755170066e-05,0.0011174183167210476,3.5714285714285716,51528.248593466415
2016-04-01 00:00:00+00:00,2823 - 73307 Seung Lee,Chicago Loop,33442.0,84,1,81840,974.2857142857142,331.80000000000007,3.95,1191.25,14.181547619047617,172.64999999999998,2.055357142857143,41.885409329154776,-87.62668155252385,11.831404870632868,8.065042185129814,5.651092189961311,16.238095238095237,16.236904761904764,74,75,0.9605263157894737,51107563.69999999,2,14678.75,0.0002346087078280321,0.0025118114945278393,84.0,838760.162385862
2017-01-01 00:00:00+00:00,4053 - 40193 Adwar H. Nikola,Chicago Lawn,55551.0,1,1,0,0.0,0.0,0.0,3.25,3.25,0.0,0.0,41.817366208,-87.698860797,,,,0.0,3.25,44,32,0.023255813953488372,114690.07,35,20489.25,6.288868599702309e-07,1.8001476121041924e-05,1.0,3163.5980527383367
2018-10-01 00:00:00+00:00,312 Medallion Management Corp,South Lawndale,73826.0,41,3,46260,1128.2926829268295,203.19999999999996,4.956097560975611,692.75,16.896341463414636,93.77999999999999,2.2873170731707315,41.874005383,-87.66351755,16.902202712462852,10.07279060263656,4.0457052176762875,18.804878048780488,19.183658536585366,30,31,0.8490566037735849,1868093.16,19,145609.0,0.0001791571458013321,0.0005553599003061252,13.666666666666666,31093.40369903632
2022-07-01 00:00:00+00:00,Metro Jet Taxi A.,Kenwood,17601.0,9,2,59866,6651.777777777777,63.709999999999994,7.07888888888889,186.98,20.775555555555556,25.89,2.876666666666667,41.832013363555554,-87.61376816366666,96.08365680926052,47.904681497291605,3.6203663180964605,110.86296296296295,23.65222222222222,25,25,0.4827586206896552,2223462.809999999,31,933836.3699999994,0.00010331998507498151,0.0005113345832623146,4.5,38321.09439688719
2023-04-01 00:00:00+00:00,5167 - 71969 5167 Taxi Inc,Hyde Park,26893.0,7,1,7740,1105.7142857142858,45.4,6.485714285714286,134.75,19.25,5.35,0.7642857142857142,41.80952203128572,-87.60482032914285,22.14235764235764,1.6984126984126986,3.030895432444582,18.428571428571427,20.014285714285712,23,21,0.19230769230769232,1597122.9499999979,30,64263.909999999996,6.434580528416698e-05,0.00026029078198787787,7.0,27853.260098401006
2018-07-01 00:00:00+00:00,4615 - 83503 Tyrone Henderson,Uptown,55137.0,26,1,31620,1216.1538461538462,96.4,3.707692307692307,375.0,14.423076923076923,7.15,0.275,41.940793783,-87.66107523207693,11.789289455067305,1.0332744178898028,4.824471603577755,20.269230769230766,14.698076923076924,46,46,0.9016393442622951,5904730.46,16,66240.47,8.615594988799472e-05,0.0004715526778751111,26.0,179033.34822494257
2015-07-01 00:00:00+00:00,Taxi Affiliation Services,Uptown,55137.0,325162,1340,251553960,773.6265615293307,695419.9000000054,2.138687485007472,3639150.220000004,11.191806607168125,294138.76000000007,0.904591434423457,41.947283243441,-87.65946922487517,9.712510530306398,5.379281107881983,23.24391987647979,12.893776025488885,12.096398041591545,1,1,0.7169811320754716,8962771.190000003,14,157433406.73999998,0.923250501800492,5.89734660935488,242.65820895522387,251275.3626938777
2018-07-01 00:00:00+00:00,Leonard Cab Co,Stickney,6786.0,22,2,47160,2143.6363636363635,294.09999999999997,13.368181818181817,795.25,36.14772727272727,102.10000000000001,4.640909090909091,41.78809655863636,-87.75687829572729,23.358856054016513,8.036026330652463,2.742626615948346,35.72727272727273,40.788636363636364,33,34,0.8833333333333333,3277498.49,23,226519.05,0.00020230810318459263,0.0032419687592101384,11.0,67273.50298333341
2020-01-01 00:00:00+00:00,Medallion Leasin,Belmont Cragin,79159.0,395,120,436317,1104.5999999999992,2175.7000000000003,5.5081012658227895,7178.25,18.172784810126593,484.08,1.225518987341773,41.95150038715694,-87.73669332840248,17.242293591107845,5.8987239714890265,4.962272117224025,18.40999999999999,19.398303797468365,8,8,0.9090909090909091,575086.48,39,13086986.88,0.0029332690208582527,0.004989956922144039,3.2916666666666665,18075.125786305493
2014-07-01 00:00:00+00:00,5 Star Taxi,Bridgeport,33878.0,8634,13,5931562,687.0004632846901,23671.599999999893,2.7416724577252696,84115.10000000012,9.74230947417185,6783.580000000004,0.785682186703729,41.87845623227317,-87.63423790750042,11.829666909291287,4.479313468634677,5.610752891585072,11.450007721411495,10.52799166087562,13,13,0.39325842696629215,21306819.63,8,1604976.7000000007,0.01600800025099388,0.2548556585394651,664.1538461538462,410730.8288432836
2023-07-01 00:00:00+00:00,5 Star Taxi,Hometown,4342.0,248,23,466211,1879.883064516129,1743.5399999999988,7.030403225806449,6042.45,24.364717741935475,49.93,0.20133064516129032,41.76525498249191,-87.70522007467746,15.596752746695739,84.58613994638037,33.69435569292048,31.331384408602162,24.56604838709679,4,4,0.3157894736842105,107545.47000000004,53,7774864.970000002,0.003034020430127288,0.05711653615845232,10.782608695652174,2593.164481283422
2017-07-01 00:00:00+00:00,"2241 - 44667 - Felman Corp, Manuel Alonso",West Town,86429.0,18,1,28200,1566.6666666666665,102.5,5.694444444444445,371.75,20.65277777777778,48.35,2.6861111111111122,41.890823233333336,-87.63920465966666,12.71366057577822,110.60642390289455,4.352277809225525,26.11111111111111,23.338888888888892,73,72,1.0,34112579.27000002,13,23260.5,8.084321911648731e-05,0.00020826343009869373,18.0,633953.87378175
2018-01-01 00:00:00+00:00,5006 - 39261 Salifu Bawa,South Chicago,28095.0,5,1,2640,528.0,19.599999999999998,3.92,64.0,12.8,5.0,1.0,41.7330167486,-87.5829585568,19.872180451127818,3.9473684210526314,3.5960273729114824,8.8,13.8,31,27,0.17647058823529413,143958.71,27,75399.75,1.5860082732249166e-05,0.0001779676098949991,5.0,4824.405672191529
2023-04-01 00:00:00+00:00,3591 - 63480 Chuks Cab,Cicero,83886.0,1,1,3540,3540.0,25.5,25.5,62.0,62.0,0.0,0.0,41.878914496,-87.70589713,25.93220338983051,0.0,2.4313725490196076,59.0,62.0,21,18,1.0,211741.26999999981,31,96953.25,2.8475659726041064e-05,1.192094032377274e-05,1.0,5504.450440366973
2018-04-01 00:00:00+00:00,4623 - 27290 Jay Kim,Albany Park,52079.0,5,1,7200,1440.0,53.199999999999996,10.639999999999999,147.5,29.5,28.9,5.78,41.95354128100001,-87.6891345516,24.757041013906004,12.514527591973245,2.80365874359971,24.0,35.279999999999994,37,43,0.9193548387096774,1908224.55,26,55368.5,3.4368494418389876e-05,9.600798786459033e-05,5.0,50949.49626022917
2013-10-01 00:00:00+00:00,Chicago Medallion Management,Ashburn,42752.0,32,4,40020,1250.625,313.90000000000003,9.809374999999996,807.2,25.224999999999998,36.05,1.1265625,41.785998518,-87.750934289,26.269294960347377,2.5545064769202703,3.513691202949758,20.843749999999996,26.3515625,13,13,0.07407407407407407,1415699.8600000043,33,614639.8099999999,0.00022720709843835078,0.0007485029940119761,8.0,58698.98373493965
2020-01-01 00:00:00+00:00,"Taxicab Insurance Agency, LLC",Greater Grand Crossing,32346.0,212,53,210180,991.4150943396224,958.7000000000002,4.522169811320756,3908.75,18.437499999999996,285.0000000000001,1.34433962264151,41.78617754581605,-87.60124834677353,13.738832191601196,3.3204057529128503,5.054880868981438,16.523584905660385,19.781839622641503,12,11,0.5666666666666667,943246.1200000001,37,7457475.530000002,0.001605438157352176,0.0065541334322636495,4.0,19420.283792531114
2015-10-01 00:00:00+00:00,4053 - 40193 Adwar H. Nikola,Kenwood,17601.0,2,1,1740,870.0,5.6,2.8,20.7,10.35,4.85,2.425,41.853215305999996,-87.622234961,11.333333333333334,10.941666666666668,3.984375,14.5,12.775,48,37,0.14,1418917.1100000017,30,26820.099999999995,6.582607276371033e-06,0.00011362990739162548,2.0,36794.918000000005
2020-01-01 00:00:00+00:00,Setare Inc,North Lawndale,35276.0,46,6,25997,565.1521739130433,95.19999999999999,2.0695652173913044,399.75,8.690217391304348,61.49,1.336739130434783,41.891354180934776,-87.67673566102178,11.103000278131018,29.046194704284147,5.366791223816669,9.419202898550724,10.026956521739129,22,21,0.35714285714285715,621527.7300000001,32,514462.60000000003,0.00017657044308724116,0.0013040027213969839,7.666666666666667,30186.836327180135
2014-10-01 00:00:00+00:00,Dispatch Taxi Affiliation,Douglas,20323.0,159121,361,107953080,678.4338962173445,440574.7000000002,2.768802986406571,1599998.060000012,10.055228788154936,154331.69999999943,0.9699015214836522,41.875855807198676,-87.63300009714872,12.794859208116955,5.69515760367019,5.4896381619885375,11.307231603622345,11.025130309638515,3,3,0.3888888888888889,15580156.850000013,9,49125426.69999992,0.34674711966094734,7.829601928849088,440.77839335180056,327719.11574132513
2016-07-01 00:00:00+00:00,KOAM Taxi Association,Gage Park,41202.0,82,30,24660,300.73170731707324,120.89999999999999,1.4743902439024388,972.4,11.858536585365856,62.96,0.7678048780487805,41.82606775897564,-87.68408252186588,12.062537765848791,11.251772559337214,6.044278851792633,5.01219512195122,12.626341463414633,22,22,0.6724137931034483,211370.99,43,6772865.72,0.00016033489589753678,0.0019901946507451095,2.7333333333333334,4598.799562841535
2017-01-01 00:00:00+00:00,3201 - CD Cab Co Inc,Lincoln Park,66959.0,538,1,393180,730.8178438661704,1353.5999999999988,2.5159851301115244,5742.25,10.673327137546474,695.03,1.291877323420074,41.88656715462641,-87.63048342440885,11.427293813036227,9.782157136571382,6.557009256557807,12.180297397769513,11.965204460966552,52,55,0.8026315789473685,46891627.96000001,4,53578.25,0.001245637171061282,0.008034767544318165,538.0,872511.3227521935
2018-07-01 00:00:00+00:00,Choice Taxi Association,Dolton,23197.0,2,1,2460,1230.0,20.5,10.25,74.0,37.0,0.0,0.0,41.673819904,-87.635739777,30.0,0.0,2.597560975609756,20.5,37.0,6,8,0.8571428571428571,8158.73,61,12561355.23,1.668334499989954e-05,8.621804543690995e-05,2.0,566.7632740213522
2018-10-01 00:00:00+00:00,American United,Lincoln Square,40761.0,521,18,349817,671.4337811900192,1577.6000000000006,3.0280230326295565,5903.25,11.330614203454893,376.26,0.7221880998080614,41.95392931249132,-87.66982165364495,36.49120458819428,9.27669532087121,5.114651287056653,11.190563019833656,12.052802303262956,26,25,0.25925925925925924,3998315.6699999995,20,755756.25,0.0014303575052838707,0.01278182576482422,28.944444444444443,143312.41155767813
2016-01-01 00:00:00+00:00,5129 - 87128,Bridgeport,33878.0,462,1,270540,585.5844155844161,986.3000000000008,2.134848484848483,4404.999999999999,9.534632034632027,666.7299999999999,1.4431385281385276,41.879505725538934,-87.63051603412767,11.610324321065239,10.71939701476373,6.062876743712533,9.759740259740264,10.97777056277057,27,25,0.17857142857142858,19226684.719999984,8,114909.20000000001,0.0010889948313660574,0.013637168664029755,462.0,380976.3516252072
2013-04-01 00:00:00+00:00,3620 - David K. Cab Corp.,South Shore,51451.0,2,1,2640,1320.0,17.2,8.6,41.099999999999994,20.549999999999997,4.25,2.125,41.792298257,-87.58772728599999,23.577639751552795,6.071428571428572,2.393885869565217,22.0,22.674999999999997,14,14,0.9411764705882353,533473.8200000024,31,21726.25,1.5565324907740423e-05,3.887193640551204e-05,2.0,35846.86428571432
2014-10-01 00:00:00+00:00,1247 - 72807 Daniel Ayertey,South Lawndale,73826.0,3,1,3300,1100.0,8.700000000000001,2.9000000000000004,34.15,11.383333333333333,2.0,0.6666666666666666,41.869200402,-87.67029218466666,10.466666666666665,5.714285714285714,4.120066495066495,18.333333333333336,12.049999999999999,52,40,0.24528301886792453,1679182.0400000012,32,38075.10000000001,7.145126681168055e-06,4.063609026630185e-05,3.0,35908.39214511037
2016-07-01 00:00:00+00:00,City Service,West Town,86429.0,216670,378,155079704,715.7414685927931,681490.7799999974,3.145293672405044,2405700.8599999994,11.103063922093543,242678.68999999753,1.1200382609498283,41.893906817982646,-87.63757339165244,36.214745986376926,6.831334925396515,5.795959946571078,11.929024476546426,12.223102183043293,6,6,0.5844155844155844,43338181.77,7,32578690.73,0.4101256176078074,2.5069131888602207,573.2010582010582,666909.7026710529
2023-01-01 00:00:00+00:00,Top Cab Affiliation,Grand Boulevard,22373.0,555,39,578880,1043.0270270270269,2561.0,4.614414414414418,9265.0,16.693693693693707,1529.4899999999998,2.7558378378378356,41.840774321034225,-87.61672446844676,14.802473576300216,11.476465277407451,4.7205182738795095,17.383783783783798,19.449531531531537,14,14,0.3548387096774194,2241729.599999998,26,1572744.65,0.006441347862267758,0.024806686631207258,14.23076923076923,54788.71565081025
2013-10-01 00:00:00+00:00,Choice Taxi Association,Gage Park,41202.0,457,134,173040,378.6433260393876,407.7000000000001,0.8921225382932165,3659.8500000000026,8.00842450765864,166.94,0.3652954048140046,41.826206096352266,-87.67894020440045,10.24889088030859,4.686570390539904,13.062733490936278,6.310722100656457,8.373719912472644,6,6,0.42857142857142855,129990.80000000018,44,27637842.459999993,0.001031098549935247,0.01109169457793311,3.41044776119403,5743.362236842112
2022-01-01 00:00:00+00:00,Taxicab Insurance Agency Llc,West Garfield Park,17742.0,163,38,161994,993.828220858896,417.5799999999998,2.5618404907975454,1648.5800000000004,10.11398773006135,169.65999999999997,1.0408588957055214,41.89200997590796,-87.69970988576688,11.32554202262815,8.955998438318375,8.375639973878801,16.5638036809816,11.154846625766869,13,10,0.32,410521.87000000064,38,1194345.8300000003,0.0013426989858485313,0.009187239319129748,4.2894736842105265,16753.841907654914
2017-01-01 00:00:00+00:00,American United,Edgewater,54873.0,7580,80,5226961,689.5726912928759,25712.100000000024,3.3920976253298143,90851.0,11.985620052770448,5970.539999999997,0.7876701846965709,41.955451888607485,-87.66925694044808,29.967813538816394,11.73865965609191,5.045582535399432,11.49287818821461,12.773290237466986,16,17,0.5733333333333334,6059447.880000001,20,6193001.7,0.01873532131325605,0.1381371530625262,94.75,151078.03671476137
2023-01-01 00:00:00+00:00,Chicago Taxicab,East Garfield Park,20656.0,198,9,364654,1841.6868686868695,889.89,4.494393939393936,3038.94,15.348181818181818,381.66,1.9275757575757575,41.88087068121212,-87.66888535715651,13.68164230525494,7.811249353095817,6.016769780736331,30.694781144781146,17.27575757575758,18,18,0.5862068965517241,1815098.1199999992,18,211435.25000000003,0.0020411593783192256,0.00958559256390395,22.0,80165.24599793712
2023-07-01 00:00:00+00:00,Chicago Independents,Rosemont,4206.0,26703,193,55693005,2085.6459948320403,392547.0999999977,14.700486836685045,1082829.8499999987,40.550868816237866,187972.37999999966,7.039373104145605,41.97962617103003,-87.90780131508517,26.995152120715627,141.91011212753318,12.343658710524052,34.76076658053398,47.59024192038357,6,6,0.9310344827586207,14263635.410000002,1,9153337.879999992,0.6328626790304119,6.348787446504993,138.3575129533679,277286.0473919916
2014-04-01 00:00:00+00:00,5864 - Thomas Owusu,Albany Park,52079.0,12,1,7440,620.0,28.9,2.408333333333333,103.39999999999999,8.616666666666665,4.65,0.3875,41.95307230475,-87.71210857516667,11.587885662431942,12.836842105263159,3.6738819959802096,10.333333333333334,9.004166666666666,37,36,0.2765957446808511,4125392.280000001,20,9969.599999999999,1.9519524313760083e-05,0.0002304191708750168,12.0,89196.90446327683
2018-04-01 00:00:00+00:00,Taxi Affiliation Service Yellow,Rosemont,4206.0,31144,305,67731878,2174.797007449261,448104.2100000002,14.38813928846642,1198668.94,38.487957230927435,169640.13000000035,5.446960249165162,41.979436438270525,-87.90613767274182,25.80229569589358,12.633817996589936,7.293049527499761,36.24661679082093,43.93491748009236,6,6,0.5166666666666667,18268965.15,10,31092207.27,0.266591398157184,7.4046600095102235,102.11147540983606,248454.64923142613
2018-04-01 00:00:00+00:00,5997 - 65283 AW Services Inc.,Edgewater,54873.0,3,1,3360,1120.0,18.7,6.233333333333333,57.75,19.25,2.0,0.6666666666666666,41.969325419,-87.66546317766667,19.60606060606061,3.3333333333333335,3.445956752606999,18.666666666666668,19.916666666666668,57,57,0.9365079365079365,4950443.79,17,33333.0,1.1641255904188181e-05,5.467169646274124e-05,3.0,133374.9421048387
2019-10-01 00:00:00+00:00,KOAM Taxi Association,North Lawndale,35276.0,165,25,86340,523.2727272727269,325.50000000000006,1.972727272727273,1446.5,8.76666666666667,152.57,0.9246666666666669,41.87691070191517,-87.67845462427275,12.968473486955583,8.231930902089966,4.7570392901447764,8.721212121212117,9.69133333333333,21,19,0.20930232558139536,758079.79,30,1798612.0,0.0004336886913239679,0.004677401065880485,6.6,30609.772486910988
2021-10-01 00:00:00+00:00,3620 - 52292 David K. Cab Corp.,Harwood Heights,8635.0,2,1,2160,1080.0,21.6,10.8,56.0,28.0,18.0,9.0,41.9819223135,-87.7878493545,34.675324675324674,38.57142857142857,2.659521186016227,18.0,37.0,17,17,1.0,310782.96000000014,22,26425.5,4.6817254623446936e-05,0.00023161551823972206,2.0,9928.54562700965
2017-01-01 00:00:00+00:00,Choice Taxi Association,Summit,11389.0,977,180,1583160,1620.4298874104409,10971.999999999996,11.230296827021505,31338.5,32.076253838280465,4370.5999999999985,4.473490276356189,41.79255241279835,-87.76961206117622,25.13283462844484,10.38748310782945,3.9768156676882223,27.007164790173995,36.549744114636646,10,10,0.6491228070175439,1150219.67,28,16280487.35,0.006909841160419376,0.08578452893142506,5.427777777777778,21100.766620111703
2022-01-01 00:00:00+00:00,Metro Jet Taxi A.,Uptown,55137.0,82,2,228306,2784.2195121951218,985.2800000000002,12.015609756097565,3019.29,36.82060975609757,75.09,0.915731707317073,41.955442583170736,-87.66387060956099,44.41031543482107,4.0406657045509355,3.921918309413054,46.40365853658537,37.73634146341463,16,18,1.0,2503632.8100000056,10,162653.47999999998,0.0022850783657987826,0.0014872045994522734,41.0,151143.13055586128
2019-04-01 00:00:00+00:00,Nova Taxi Affiliation Llc,Rosemont,4206.0,7800,83,17477828,2240.7471794871785,113559.4799999997,14.558907692307736,297952.0,38.1989743589744,37189.29999999997,4.76785897435899,41.97944555241022,-87.9062879982078,24.582689178680337,8.919752336862004,9.204863745920774,37.34578632478625,42.96683333333335,13,13,0.41304347826086957,17027573.550000004,9,6080297.25,0.08364923330609206,1.854493580599144,93.97590361445783,262884.0754927536
2018-04-01 00:00:00+00:00,6742 - 83735 Tasha ride inc,Portage Park,64841.0,4,1,600,150.0,1.4,0.35,14.25,3.5625,0.0,0.0,41.948220714,-87.720478124,4.666666666666667,0.0,5.5357142857142865,2.5,3.5625,46,37,0.0392156862745098,887474.1100000001,33,53423.25,2.776366470873332e-06,6.168936321154825e-05,4.0,18925.643575978153
2018-01-01 00:00:00+00:00,6057 - 24657 Richard Addo,East Garfield Park,20656.0,2,1,1740,870.0,5.3,2.65,22.25,11.125,0.0,0.0,41.896907149499995,-87.65550602799999,10.8,0.0,4.855769230769231,14.5,11.125,62,57,0.1935483870967742,3463642.5699999994,15,1727.75,5.114302040471652e-06,9.682416731216112e-05,2.0,96091.46770533452
2014-07-01 00:00:00+00:00,Blue Ribbon Taxi Association Inc.,South Shore,51451.0,2039,228,2018700,990.044139283963,380.80000000000024,0.18675821481118243,35796.529999999955,17.55592447278076,1500.2600000000004,0.7357822461991181,41.78477996092337,-87.5926616425954,0.6522434136304127,3.9366492062521905,48.16834218059025,16.50073565473268,18.291706718979896,4,4,0.5862068965517241,881174.7600000006,39,35663181.740000024,0.00656826945871232,0.03962993916541953,8.942982456140351,25456.62080402008
2014-04-01 00:00:00+00:00,6743 - Luhak Corp,Rogers Park,54402.0,87,1,85980,988.2758620689655,498.5999999999999,5.731034482758621,1301.3499999999995,14.958045977011494,33.65,0.3867816091954023,41.98381149371264,-87.66650287720691,19.91146367143037,2.03420223187665,4.110379175126603,16.47126436781609,15.344827586206891,17,18,0.9555555555555556,3488449.700000013,18,102494.05000000002,0.00024117135547311157,0.0015992059115473695,87.0,85685.87347305394
2021-04-01 00:00:00+00:00,Globe Taxi,Grand Boulevard,22373.0,369,25,427266,1157.9024390243906,2124.4000000000005,5.75718157181572,6371.399999999999,17.266666666666662,301.8299999999999,0.8179674796747965,41.83095209285366,-87.61449301620051,17.56663876671343,8.11331968013217,3.977766874364496,19.298373983739825,18.084634146341457,9,9,0.48,1423596.2600000117,35,1569572.9100000004,0.0068750089135467055,0.016493094354802663,14.76,51603.03912865497
2013-10-01 00:00:00+00:00,KOAM Taxi Association,South Shore,51451.0,171,49,206580,1208.0701754385962,1379.3000000000004,8.066081871345029,3404.5499999999997,19.909649122807018,166.7,0.9748538011695908,41.78668546928652,-87.58848342425726,24.072551226569434,2.767784701374047,3.217926393510944,20.134502923976605,20.88450292397662,9,9,0.7916666666666666,680916.5899999995,40,6092925.560000002,0.0009622453012724108,0.0033235505626712796,3.489795918367347,29739.240129870126
2018-07-01 00:00:00+00:00,Globe Taxi,Chicago Lawn,55551.0,27,11,30604,1133.4814814814815,86.9,3.2185185185185197,341.75,12.65740740740741,38.53,1.4270370370370375,41.79331513288889,-87.69366388074073,14.095231132717876,264.92015559319907,5.146908686959855,18.89135802469136,14.084444444444443,20,16,0.17647058823529413,105052.44,54,14800390.11,8.573435725083509e-05,0.000486039855268132,2.4545454545454546,3100.7206077348064
2022-01-01 00:00:00+00:00,2733 - 74600 Benny Jona,South Lawndale,73826.0,3,1,1140,380.0,3.8,1.2666666666666666,20.25,6.75,4.0,1.3333333333333333,41.874005383,-87.66351755,11.897727272727273,12.954545454545453,4.536231884057971,6.333333333333333,8.083333333333334,24,24,0.14814814814814814,1353448.1900000093,15,12050.5,1.7907674678165085e-05,4.063609026630185e-05,3.0,32735.215360310438
2015-07-01 00:00:00+00:00,1085 - 72312 N and W Cab Co,Uptown,55137.0,208,1,146640,705.0000000000001,600.7999999999994,2.888461538461539,2002.8000000000002,9.628846153846153,189.80999999999997,0.9125480769230766,41.938895696365385,-87.65641345968743,14.7269757539135,8.629127605658708,4.280825938130336,11.750000000000004,10.541394230769228,26,26,0.18867924528301888,8962771.190000003,12,87592.79999999997,0.0005146655364114088,0.003772421423000889,208.0,251275.3626938777
2017-04-01 00:00:00+00:00,3591 - 63480 Chuks Cab,East Garfield Park,20656.0,69,1,54000,782.6086956521737,200.69999999999993,2.908695652173913,772.5,11.195652173913041,93.36000000000001,1.353043478260869,41.88987372208695,-87.66848572327538,12.899032204350188,5.422401005513913,4.511934862201645,13.043478260869563,12.548695652173917,42,42,0.28169014084507044,4665430.39,14,137184.5,0.0001449404774282512,0.0033404337722695585,69.0,103529.93012282504
2017-07-01 00:00:00+00:00,5874 - 73628 Sergey Cab Corp.,Lincoln Square,40761.0,6,1,7320,1220.0,37.3,6.216666666666667,118.0,19.666666666666668,11.25,1.875,41.973285212166665,-87.66642893866667,17.5281746031746,6.104242979242979,4.072445650287614,20.333333333333336,21.541666666666668,60,60,0.9863013698630136,6847020.87,22,56814.25,2.4872616212344645e-05,0.0001471995289615073,6.0,160049.63852801514
2018-04-01 00:00:00+00:00,Taxi Affiliation Services,Kenwood,17601.0,19238,585,20352060,1057.90934608587,56711.69999999978,2.947899989603927,324477.20999999996,16.866473126104616,29991.14999999983,1.5589536334338319,41.82569174514631,-87.61188922497517,9.841275504114371,5.840524664027544,26.890707249652277,17.631822434764533,18.425426759538354,2,2,0.36065573770491804,2211173.2199999997,23,51300568.64,0.0690620399782072,1.0930060792000456,32.88547008547008,33386.3808444816
2018-01-01 00:00:00+00:00,Chicago Carriage Cab Corp,Albany Park,52079.0,3889,474,5603674,1440.903574183595,13957.180000000075,3.588886603239908,50401.779999999984,12.960087426073548,3570.8900000000026,0.9182026227822057,41.952698548867424,-87.70429639882146,15.997751315078403,33.90558634437495,28.072176640305532,24.01505956972658,13.878290048855733,10,10,0.6949152542372882,1859755.97,35,41549982.80000004,0.012405956688121486,0.07467501296107837,8.20464135021097,51983.499145815396
